@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
0.51,7.27,6.48,9.78,0.98,7.82,8.50,10.69,-1.27,5.97,5.50,9.21,0.06,0.17,0.30,0.04,2.26,1.85,3.00,1.48,-0.03,0.00,0.01,0.16,0.26,0.37,0.10,0.55,-0.47,-0.29,-0.07,0.02,0.02,0.01,0.00,0.02,0.72,0.66,0.18,0.54,3344016,81192,1
2.26,1.37,9.14,9.77,8.84,4.38,11.37,12.45,-0.19,-2.87,3.79,7.55,1.93,2.12,0.97,0.46,9.03,7.25,7.58,4.90,0.00,0.13,-0.06,0.73,0.83,2.01,0.41,2.23,-1.88,-0.93,-0.79,0.16,0.21,0.27,0.06,0.24,2.71,2.94,1.19,2.07,3344016,81264,1
0.16,5.55,8.02,9.82,1.18,6.78,11.79,12.84,-0.83,3.90,5.99,8.27,0.10,0.55,0.62,0.24,2.00,2.88,5.80,4.58,-0.00,0.12,0.16,0.39,0.33,0.55,0.81,1.52,-1.51,-0.20,-0.27,0.08,0.06,0.04,0.07,0.07,1.84,0.75,1.08,1.44,3344016,82648,1
0.22,6.98,6.28,9.81,5.72,10.42,17.76,18.74,-1.54,2.24,1.20,7.44,2.43,2.66,3.64,1.09,7.26,8.19,16.56,11.30,-0.07,0.02,0.04,0.65,0.87,1.44,1.09,2.89,-2.39,-1.21,-0.90,0.01,0.28,0.25,0.12,0.38,3.27,2.65,1.99,2.88,3344016,82690,1
-2.80,3.65,8.07,9.88,1.91,7.54,14.27,14.84,-9.49,-0.47,4.01,7.32,5.53,4.33,2.21,0.88,11.39,8.00,10.26,7.52,0.02,-0.06,-0.00,0.67,2.05,0.66,0.95,2.74,-0.96,-2.00,-1.13,0.05,0.24,0.27,0.12,0.37,3.01,2.66,2.08,2.69,3344016,82748,1
-1.54,8.23,5.05,9.81,-1.02,8.92,6.28,10.34,-2.80,7.63,3.22,9.19,0.13,0.06,0.32,0.03,1.78,1.29,3.07,1.15,0.00,-0.02,-0.00,0.27,1.26,0.68,0.36,1.39,-0.53,-0.75,-0.32,0.03,0.04,0.05,0.01,0.06,1.79,1.43,0.68,1.36,3344016,82768,1
-0.91,8.37,4.89,9.80,0.89,10.12,7.23,10.80,-2.98,7.07,3.21,8.91,0.38,0.21,0.66,0.06,3.87,3.05,4.02,1.89,0.04,0.03,0.01,0.28,0.63,0.96,0.29,1.25,-0.40,-0.98,-0.32,0.04,0.04,0.07,0.01,0.06,1.03,1.94,0.61,1.20,3344016,82789,1
-1.32,8.43,4.70,9.82,0.14,9.31,7.79,10.74,-4.07,7.04,1.35,8.82,0.42,0.15,0.79,0.04,4.21,2.28,6.45,1.92,0.02,0.00,0.00,0.43,0.61,1.10,0.25,1.59,-0.96,-1.23,-0.44,0.06,0.07,0.14,0.02,0.10,1.56,2.34,0.70,1.54,3344016,82809,1
-0.97,8.81,4.03,9.86,3.33,9.54,8.69,13.02,-6.47,5.58,1.06,7.66,1.02,0.29,1.09,0.25,9.80,3.95,7.63,5.36,0.08,-0.05,0.01,0.34,1.20,0.57,0.72,1.66,-0.46,-0.73,-0.48,0.06,0.06,0.04,0.03,0.10,1.66,1.30,1.19,1.61,3344016,82829,1
-2.03,8.68,3.91,9.83,-1.06,9.38,5.53,10.91,-5.23,7.91,-1.71,9.23,0.54,0.06,1.11,0.04,4.17,1.47,7.24,1.68,-0.05,-0.10,-0.01,0.31,0.33,0.96,0.31,1.96,-1.00,-1.69,-0.53,0.03,0.04,0.14,0.02,0.15,1.33,2.65,0.84,1.94,3344016,82850,1
-1.10,8.58,4.50,9.83,-0.09,9.37,7.33,11.12,-3.49,7.04,0.74,9.17,0.33,0.13,0.83,0.07,3.41,2.33,6.59,1.94,0.02,-0.01,0.01,0.47,0.97,1.31,0.25,1.65,-0.73,-1.11,-0.52,0.07,0.06,0.18,0.03,0.13,1.70,2.41,0.77,1.58,3344016,82870,1
-1.33,8.58,3.79,9.89,2.78,9.64,13.25,14.00,-9.20,2.26,-2.69,6.71,2.15,1.58,4.29,0.68,11.97,7.38,15.94,7.29,-0.09,0.00,-0.08,0.63,2.00,2.27,0.61,4.86,-3.95,-2.67,-1.79,0.01,0.59,0.46,0.11,1.07,5.95,4.95,2.40,4.85,3344016,82891,1
-1.02,8.62,4.36,9.81,0.39,9.57,6.66,10.80,-2.77,7.18,1.39,9.28,0.51,0.23,1.04,0.05,3.16,2.39,5.27,1.52,-0.02,0.07,0.01,0.45,0.86,2.30,0.82,2.57,-0.98,-0.50,-0.68,0.02,0.14,0.12,0.04,0.15,1.84,2.80,1.51,2.55,3344016,82911,1
-0.03,8.84,4.18,9.81,1.92,9.54,5.74,10.45,-1.62,8.14,1.73,8.94,0.23,0.04,0.31,0.04,3.54,1.40,4.01,1.52,0.00,-0.06,0.00,0.19,0.39,0.27,0.14,1.00,-0.22,-0.80,-0.41,0.02,0.01,0.05,0.01,0.05,0.61,1.07,0.55,0.98,3344016,82932,1
-1.86,8.57,4.30,9.87,-0.64,9.66,6.97,10.95,-5.11,7.54,0.39,8.88,0.44,0.19,1.20,0.10,4.47,2.12,6.58,2.07,-0.02,-0.02,-0.01,0.54,0.56,1.10,0.35,1.38,-0.66,-1.21,-0.63,0.03,0.06,0.21,0.03,0.13,1.22,2.31,0.98,1.36,3344016,82952,1
-1.23,8.66,4.34,9.82,-0.03,9.33,6.21,10.54,-2.78,7.76,2.93,9.06,0.31,0.12,0.56,0.04,2.75,1.57,3.28,1.47,-0.01,0.03,-0.01,0.36,0.60,0.76,0.22,0.99,-0.46,-0.76,-0.34,0.06,0.05,0.08,0.01,0.05,1.06,1.53,0.56,0.94,3344016,82973,1
-0.25,6.87,6.82,9.80,1.98,8.06,8.87,11.02,-3.36,5.60,4.52,8.71,1.00,0.28,0.73,0.15,5.34,2.46,4.35,2.31,0.01,0.03,-0.03,0.48,1.03,1.21,0.30,1.42,-0.90,-0.90,-0.51,0.13,0.11,0.11,0.03,0.09,1.93,2.11,0.82,1.29,3344016,82993,1
-0.16,5.48,8.02,9.85,3.53,7.58,10.44,11.41,-3.24,3.20,5.18,7.75,1.35,0.85,0.83,0.52,6.77,4.37,5.26,3.66,0.01,-0.14,-0.19,0.52,0.38,0.42,0.22,1.17,-0.51,-0.83,-1.10,0.13,0.03,0.07,0.10,0.05,0.90,1.25,1.33,1.05,3344016,83014,1
0.48,9.18,3.16,9.86,4.36,10.48,6.33,11.30,-3.03,7.31,0.87,8.72,1.06,0.21,1.30,0.17,7.38,3.17,5.47,2.59,-0.01,-0.02,0.04,0.41,0.73,0.81,0.56,0.98,-0.73,-0.58,-0.30,0.01,0.05,0.07,0.02,0.06,1.46,1.39,0.86,0.97,3344016,83034,1
-0.26,6.69,6.93,9.84,3.62,10.66,12.44,14.11,-2.17,3.73,3.90,6.45,0.97,2.03,2.56,1.86,5.79,6.93,8.54,7.66,-0.07,-0.03,0.00,0.53,0.57,0.60,0.81,1.07,-0.71,-0.87,-0.52,0.11,0.07,0.10,0.09,0.05,1.28,1.48,1.33,0.96,3344016,83055,1
0.03,1.70,9.65,9.82,2.36,2.66,11.20,11.41,-1.24,0.99,8.27,8.61,0.30,0.22,0.32,0.29,3.60,1.67,2.93,2.80,-0.03,0.02,0.01,0.23,0.41,0.44,0.33,0.66,-0.48,-0.24,-0.30,0.06,0.02,0.02,0.02,0.02,0.89,0.68,0.62,0.60,3344016,83075,1
