@RELATION autenticacionContinuaVectores
@ATTRIBUTE mediaAcelerometroX real
@ATTRIBUTE mediaAcelerometroY real
@ATTRIBUTE mediaAcelerometroZ real
@ATTRIBUTE mediaAcelerometroMag real
@ATTRIBUTE maximoAcelerometroX real
@ATTRIBUTE maximoAcelerometroY real
@ATTRIBUTE maximoAcelerometroZ real
@ATTRIBUTE maximoAcelerometroMag real
@ATTRIBUTE minimoAcelerometroX real
@ATTRIBUTE minimoAcelerometroY real
@ATTRIBUTE minimoAcelerometroZ real
@ATTRIBUTE minimoAcelerometroMag real
@ATTRIBUTE varianzaAcelerometroX real
@ATTRIBUTE varianzaAcelerometroY real
@ATTRIBUTE varianzaAcelerometroZ real
@ATTRIBUTE varianzaAcelerometroMag real
@ATTRIBUTE picoApicoAcelerometroX real
@ATTRIBUTE picoApicoAcelerometroY real
@ATTRIBUTE picoApicoAcelerometroZ real
@ATTRIBUTE picoApicoAcelerometroMag real
@ATTRIBUTE mediaGiroscopioX real
@ATTRIBUTE mediaGiroscopioY real
@ATTRIBUTE mediaGiroscopioZ real
@ATTRIBUTE mediaGiroscopioMag real
@ATTRIBUTE maximoGiroscopioX real
@ATTRIBUTE maximoGiroscopioY real
@ATTRIBUTE maximoGiroscopioZ real
@ATTRIBUTE maximoGiroscopioMag real
@ATTRIBUTE minimoGiroscopioX real
@ATTRIBUTE minimoGiroscopioY real
@ATTRIBUTE minimoGiroscopioZ real
@ATTRIBUTE minimoGiroscopioMag real
@ATTRIBUTE varianzaGiroscopioX real
@ATTRIBUTE varianzaGiroscopioY real
@ATTRIBUTE varianzaGiroscopioZ real
@ATTRIBUTE varianzaGiroscopioMag real
@ATTRIBUTE picoApicoGiroscopioX real
@ATTRIBUTE picoApicoGiroscopioY real
@ATTRIBUTE picoApicoGiroscopioZ real
@ATTRIBUTE picoApicoGiroscopioMag real
@ATTRIBUTE diaSemana integer
@ATTRIBUTE horaActual integer
@ATTRIBUTE usuario {-1,1}
@DATA 
-0.18,-0.38,9.66,9.67,-0.17,-0.37,9.70,9.71,-0.19,-0.39,9.64,9.65,0.00,0.00,0.00,0.00,0.02,0.02,0.06,0.06,0.00,0.00,-0.00,0.00,0.01,0.02,0.00,0.02,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.01,0.02,86838,44231,1
-0.34,7.41,5.73,9.46,0.77,8.59,7.77,10.53,-1.67,5.19,1.45,8.53,0.10,0.37,1.14,0.08,2.44,3.40,6.33,2.00,0.00,0.00,0.01,0.26,0.65,0.38,0.18,0.94,-0.85,-0.29,-0.23,0.02,0.10,0.01,0.01,0.07,1.49,0.67,0.41,0.91,86838,44455,1
0.98,7.09,5.35,9.52,9.80,10.19,12.64,16.15,-6.70,2.69,-2.12,6.94,3.44,1.79,6.27,1.14,16.50,7.51,14.76,9.21,0.10,-0.09,-0.13,0.74,2.03,0.67,1.32,3.09,-1.27,-1.78,-2.49,0.04,0.40,0.18,0.43,0.71,3.30,2.44,3.82,3.06,86838,44475,1
0.35,6.31,6.92,9.54,3.25,7.84,13.37,14.26,-6.04,2.82,1.89,7.43,1.47,0.36,1.63,0.65,9.28,5.02,11.48,6.83,0.01,0.00,-0.01,0.33,0.59,0.57,0.48,1.71,-0.72,-0.51,-0.97,0.04,0.05,0.04,0.04,0.13,1.32,1.08,1.45,1.67,86838,44501,1
-0.67,4.02,8.25,9.60,2.63,8.05,16.15,17.29,-7.14,-1.68,1.20,2.42,3.35,3.05,8.02,7.97,9.77,9.73,14.96,14.87,-0.01,-0.02,0.02,0.94,2.09,0.98,0.74,2.24,-1.99,-0.80,-1.27,0.24,0.57,0.12,0.14,0.32,4.07,1.78,2.02,2.00,86838,44620,1
-1.17,3.89,8.32,9.61,2.65,6.57,14.38,15.64,-6.82,-2.65,4.37,5.43,3.29,2.31,5.77,5.47,9.47,9.22,10.01,10.21,-0.07,0.02,-0.00,0.79,1.07,1.49,0.79,2.47,-2.12,-0.91,-1.57,0.15,0.24,0.17,0.19,0.28,3.20,2.40,2.36,2.32,86838,44640,1
0.07,4.46,8.25,9.61,3.25,7.18,15.93,16.23,-2.91,1.33,3.94,5.10,1.67,1.48,6.57,6.09,6.15,5.85,11.99,11.13,0.01,0.12,0.24,0.80,1.27,1.54,1.61,2.55,-2.08,-0.71,-1.30,0.09,0.28,0.14,0.26,0.20,3.36,2.24,2.91,2.45,86838,44661,1
0.14,3.40,8.83,9.74,4.46,6.38,17.52,17.93,-3.33,-0.60,3.18,3.90,2.09,2.17,10.61,10.64,7.79,6.97,14.33,14.03,-0.00,0.03,0.10,0.80,1.83,1.00,1.25,2.53,-1.84,-0.94,-1.54,0.20,0.32,0.11,0.29,0.18,3.67,1.94,2.79,2.33,86838,44681,1
-1.76,0.63,9.30,9.78,1.93,4.87,15.81,16.46,-5.58,-3.50,4.95,5.17,2.60,2.66,6.52,6.57,7.51,8.37,10.86,11.29,-0.08,0.08,0.06,1.00,1.74,1.55,2.54,2.88,-1.67,-1.03,-1.60,0.28,0.36,0.19,0.54,0.19,3.41,2.58,4.14,2.60,86838,44702,1
-0.18,4.19,8.53,9.82,6.75,7.00,15.92,16.43,-3.27,1.56,2.97,4.86,2.68,1.57,8.82,8.33,10.02,5.44,12.94,11.56,-0.01,0.02,0.05,0.92,1.79,0.85,1.39,2.37,-2.21,-1.25,-1.22,0.20,0.50,0.12,0.27,0.18,4.01,2.11,2.61,2.17,86838,44722,1
